categories,rating_count,rating_min,rating_max,rating_mean,rating_std
Medical Groups,1,1.0,1.0,1.0,
Medical Marijuana Doctors,1,5.0,5.0,5.0,
Medical Marijuana,1,5.0,5.0,5.0,
Medical Malpractice Lawyer,1,5.0,5.0,5.0,
Medical Information Services,1,5.0,5.0,5.0,
Radio Communication Equip...,1,5.0,5.0,5.0,
Radio Communications Equip...,1,1.0,1.0,1.0,
Medical Centre,1,3.0,3.0,3.0,
Rail Trail,1,3.0,3.0,3.0,
Medical Centers,1,4.0,4.0,4.0,
Medical & Surgical Svc...,1,4.0,4.0,4.0,
Media Consultants,1,4.0,4.0,4.0,
Radon Testing & Correction,1,5.0,5.0,5.0,
Raft Ride,1,3.0,3.0,3.0,
Mechanical Engineering...,1,4.0,4.0,4.0,
Live Show,1,3.0,3.0,3.0,
Littleton CO,1,5.0,5.0,5.0,
Retail Stores - Office...,1,3.0,3.0,3.0,
Renewable Energy,1,5.0,5.0,5.0,
Jewelry-manufacturers,1,5.0,5.0,5.0,
Jewelry Buyers (whls),1,1.0,1.0,1.0,
Jeux vidéo - Fabricants et...,1,5.0,5.0,5.0,
Jerky & Cheese Making Supply...,1,5.0,5.0,5.0,
Restaurants - Lebanese,1,2.0,2.0,2.0,
Jehovah's Witnesses Kingdom...,1,5.0,5.0,5.0,
Jeans-Eng.,1,2.0,2.0,2.0,
Japanese Restaurantas,1,5.0,5.0,5.0,
Japanese Facial Massage,1,2.0,2.0,2.0,
Italian,1,3.0,3.0,3.0,
Restaurants - US - South...,1,5.0,5.0,5.0,
Ionic Foot Detoxing,1,5.0,5.0,5.0,
Invitations & Announcements...,1,3.0,3.0,3.0,
Invisalign Provider,1,5.0,5.0,5.0,
Investors Nec,1,5.0,5.0,5.0,
Restaurants - Greek,1,4.0,4.0,4.0,
Juice Bar,1,5.0,5.0,5.0,
Restaurants - French,1,1.0,1.0,1.0,
Kansas City Party Bus,1,5.0,5.0,5.0,
Key Makers,1,5.0,5.0,5.0,
Restaurants - Asian Fusion...,1,4.0,4.0,4.0,
Kayak Fishing,1,5.0,5.0,5.0,
Karate Judo Jiu-Jitsu & Kung...,1,1.0,1.0,1.0,
Karaoké,1,3.0,3.0,3.0,
Karaoke Box,1,5.0,5.0,5.0,
KIA Parts,1,5.0,5.0,5.0,
Juices-manufacturers,1,5.0,5.0,5.0,
KB Homes,1,5.0,5.0,5.0,
K-12 School,1,2.0,2.0,2.0,
Restaurants - Delicatessens,1,4.0,4.0,4.0,
Junk Hauling Service,1,5.0,5.0,5.0,
Junk Car,1,5.0,5.0,5.0,
Junior Highs,1,5.0,5.0,5.0,
Investment Management,1,5.0,5.0,5.0,
Investigators,1,2.0,2.0,2.0,
Internet Search Engines,1,5.0,5.0,5.0,
Retail Stores - Furniture...,1,1.0,1.0,1.0,
Retail Stores - Charity...,1,4.0,4.0,4.0,
Insurance Adjusters,1,2.0,2.0,2.0,
Insulation Materials Cold...,1,5.0,5.0,5.0,
Retail Stores - Cosmetics,1,5.0,5.0,5.0,
Retail Stores - Electronics,1,1.0,1.0,1.0,
Retail Stores - Florists,1,5.0,5.0,5.0,
Inmobiliarias - Complejos...,1,5.0,5.0,5.0,
Insurance Rating Bureaus,1,5.0,5.0,5.0,
Inks-manufacturers,1,5.0,5.0,5.0,
Retail Stores - Gift Baskets,1,5.0,5.0,5.0,
Infrathérapie,1,5.0,5.0,5.0,
Information and Education...,1,4.0,4.0,4.0,
Retail Stores - Lingerie,1,5.0,5.0,5.0,
Information Technology Job...,1,5.0,5.0,5.0,
Retail Stores - Candles,1,5.0,5.0,5.0,
"Retail Stores - CDs, Records...",1,4.0,4.0,4.0,
Retail Aquarium Store,1,5.0,5.0,5.0,
Interior Design Photography,1,5.0,5.0,5.0,
Internet Marketing Service...,1,5.0,5.0,5.0,
Retail Space-renting & Leasing,1,3.0,3.0,3.0,
Internet Crime Attorney,1,5.0,5.0,5.0,
International Village...,1,4.0,4.0,4.0,
Retail Stores - Antiques...,1,1.0,1.0,1.0,
Interior Design Services,1,5.0,5.0,5.0,
Interior Decorators/dsgnrs...,1,5.0,5.0,5.0,
Insurance-Title,1,1.0,1.0,1.0,
Interior Decorating...,1,1.0,1.0,1.0,
Intercommunication Equipment...,1,5.0,5.0,5.0,
Retail Stores - Banks,1,5.0,5.0,5.0,
Intellectual Property Attorney,1,5.0,5.0,5.0,
Retail Stores - Beer,1,1.0,1.0,1.0,
Insured Property Replacement...,1,1.0,1.0,1.0,
Keys,1,5.0,5.0,5.0,
Kingdom Hall,1,2.0,2.0,2.0,
Kitchen Cabinets,1,5.0,5.0,5.0,
Learning Disabilities...,1,5.0,5.0,5.0,
LegalShield & Identity Theft...,1,1.0,1.0,1.0,
Legal Service Plans,1,1.0,1.0,1.0,
Residence,1,5.0,5.0,5.0,
Leather Goods & Clothes...,1,2.0,2.0,2.0,
Leather Clothing-Retail,1,5.0,5.0,5.0,
Leasing Equipment,1,4.0,4.0,4.0,
Residential Leasing Company,1,5.0,5.0,5.0,
Libraries-Institutional,1,4.0,4.0,4.0,
Lead (whls),1,5.0,5.0,5.0,
Residential Rental Property,1,5.0,5.0,5.0,
Resins (whls),1,3.0,3.0,3.0,
Lawn Mowers-Sharpening...,1,1.0,1.0,1.0,
Respiratory Therapists,1,5.0,5.0,5.0,
Lawn Mowers,1,5.0,5.0,5.0,
Lemon Attorney Los Angeles,1,5.0,5.0,5.0,
Reptiles,1,5.0,5.0,5.0,
Lawn Bowls Club,1,5.0,5.0,5.0,
Rental Service-stores & Yards,1,5.0,5.0,5.0,
Rental Agencies,1,5.0,5.0,5.0,
Rental Agencies Property,1,5.0,5.0,5.0,
Linens-wholesale,1,3.0,3.0,3.0,
Rental Homes,1,4.0,4.0,4.0,
Lincoln Park Kickball,1,5.0,5.0,5.0,
Limousine Dallas,1,1.0,1.0,1.0,
Rental and service,1,5.0,5.0,5.0,
Lifestyle Gallery,1,1.0,1.0,1.0,
Rental homes,1,5.0,5.0,5.0,
Limo rental,1,2.0,2.0,2.0,
Limo Services,1,1.0,1.0,1.0,
Lighting Fixtures-wholesale,1,2.0,2.0,2.0,
Lighting Fixtures-Retail,1,2.0,2.0,2.0,
Lift Trucks Renting,1,4.0,4.0,4.0,
Lawn Cleanups,1,5.0,5.0,5.0,
Restaurant - Chinese,1,4.0,4.0,4.0,
Kitchen Rental,1,4.0,4.0,4.0,
Restaurantes - Brasileños,1,5.0,5.0,5.0,
Restaurant mexicain,1,4.0,4.0,4.0,
Land Development Companies,1,5.0,5.0,5.0,
Lamps & Lamp Shades-Retail,1,1.0,1.0,1.0,
Laminations-Plastic Paper Etc,1,5.0,5.0,5.0,
Laminating Equipment...,1,5.0,5.0,5.0,
Laminating Equipment Supplier,1,5.0,5.0,5.0,
Lamaze,1,5.0,5.0,5.0,
Restaurant de déjeuner et...,1,5.0,5.0,5.0,
Lake House,1,5.0,5.0,5.0,
Lacrosse store,1,5.0,5.0,5.0,
Restaurantes - Españoles,1,5.0,5.0,5.0,
Laboratories-Testing,1,3.0,3.0,3.0,
Restaurantes - Taquerías,1,5.0,5.0,5.0,
Kledingwinkel,1,4.0,4.0,4.0,
Land Rover,1,4.0,4.0,4.0,
Land Surveying Supplies,1,5.0,5.0,5.0,
Restaurant - Delicatessen,1,2.0,2.0,2.0,
Late Night Snack Delivery,1,5.0,5.0,5.0,
Restaurant - Italian,1,4.0,4.0,4.0,
Lawn & Garden Equip & Supplies...,1,5.0,5.0,5.0,
Law Firm,1,1.0,1.0,1.0,
Restaurant Design,1,5.0,5.0,5.0,
Restaurant Equipment-Repairing...,1,5.0,5.0,5.0,
Laundry Equipment (whls),1,2.0,2.0,2.0,
Restaurant Japanese,1,5.0,5.0,5.0,
Landscape Contractor,1,5.0,5.0,5.0,
Laser Welding,1,5.0,5.0,5.0,
Laser Printers (whls),1,5.0,5.0,5.0,
Las Vegas Equestrian Real...,1,5.0,5.0,5.0,
Landscapers,1,5.0,5.0,5.0,
Restaurant Steak Houses,1,2.0,2.0,2.0,
Landscape Designers,1,5.0,5.0,5.0,
Publishers-Book (Mfrs),1,5.0,5.0,5.0,
Microfilming Service Equip...,1,2.0,2.0,2.0,
Migration Offices,1,4.0,4.0,4.0,
Military Bases,1,4.0,4.0,4.0,
Pittsburgh Plumbing Companies,1,5.0,5.0,5.0,
Oils-re-refined (mfrs),1,5.0,5.0,5.0,
Oil Well Logging & Perforating,1,5.0,5.0,5.0,
Oil Tank Replacement,1,5.0,5.0,5.0,
Oil Spill Barriers (whls),1,3.0,3.0,3.0,
Pizza by the Slice,1,3.0,3.0,3.0,
Placa Legal,1,5.0,5.0,5.0,
Oil Recovery-enhanced (mfrs),1,4.0,4.0,4.0,
Oil Land Leases,1,5.0,5.0,5.0,
Oil Field Service,1,3.0,3.0,3.0,
Plants,1,5.0,5.0,5.0,
Plants-Wholesale,1,5.0,5.0,5.0,
Plants-wholesale,1,4.0,4.0,4.0,
Oil Field Equipment...,1,5.0,5.0,5.0,
Oil Field Equipment (whls),1,1.0,1.0,1.0,
Oils-vegetable (whls),1,3.0,3.0,3.0,
Pipes & Smokers Articles,1,5.0,5.0,5.0,
Pipe-Wholesale,1,5.0,5.0,5.0,
Online Services,1,3.0,3.0,3.0,
Optical Goods-retail,1,2.0,2.0,2.0,
Ophthalmologists,1,4.0,4.0,4.0,
Opening in March 2013,1,1.0,1.0,1.0,
Open Space,1,5.0,5.0,5.0,
Ontario Provincial Park,1,5.0,5.0,5.0,
Piercing Shop,1,4.0,4.0,4.0,
Pilgrimages Place,1,5.0,5.0,5.0,
Pipe Thawing,1,5.0,5.0,5.0,
Online Retailer - DC Power...,1,4.0,4.0,4.0,
Online - Furniture,1,3.0,3.0,3.0,
Pinball Machines,1,5.0,5.0,5.0,
Pipe Bending & Fabricating...,1,5.0,5.0,5.0,
Oldsmobile Dealer,1,4.0,4.0,4.0,
Pipe Line Equipment,1,5.0,5.0,5.0,
Oil Burners-servicing,1,5.0,5.0,5.0,
Plastic Bottles (Mfrs),1,4.0,4.0,4.0,
Oil Burners (whls),1,5.0,5.0,5.0,
Obgyn,1,5.0,5.0,5.0,
Plumbing Services,1,5.0,5.0,5.0,
Occupational Therapists,1,2.0,2.0,2.0,
Occupational Medicine,1,5.0,5.0,5.0,
Podiatre,1,5.0,5.0,5.0,
Occupational Health & Safety...,1,1.0,1.0,1.0,
Obstruction Lighting...,1,3.0,3.0,3.0,
O-Rings,1,5.0,5.0,5.0,
Plumbing Fixtures & Supplies...,1,2.0,2.0,2.0,
Nyc Snow Bus Trips,1,5.0,5.0,5.0,
Nuts-edible,1,4.0,4.0,4.0,
Police Misconduct Attorney,1,5.0,5.0,5.0,
Nutrition,1,5.0,5.0,5.0,
Nursing Room,1,5.0,5.0,5.0,
Political Consultants,1,3.0,3.0,3.0,
Ocio - Antros Y Centros...,1,4.0,4.0,4.0,
Ocio - Gimnasios Y Clubes...,1,5.0,5.0,5.0,
Oil Burner Service,1,5.0,5.0,5.0,
Plastics-products-retail,1,5.0,5.0,5.0,
Plastic Surgery,1,1.0,1.0,1.0,
Plastics Extruders,1,3.0,3.0,3.0,
Plastics Machinery & Equipment,1,3.0,3.0,3.0,
Plastics-blow Molding (mfrs),1,5.0,5.0,5.0,
Plastics-extruders (mfrs),1,5.0,5.0,5.0,
Plastics-fabricating/finish...,1,5.0,5.0,5.0,
Plastics-raw Mtrls/powder...,1,5.0,5.0,5.0,
Ocio - Teatros Y Locales De...,1,5.0,5.0,5.0,
Plastics-reinforced (whls),1,5.0,5.0,5.0,
Platemaking & Related Services...,1,5.0,5.0,5.0,
Offices Of Health...,1,5.0,5.0,5.0,
Office and Retail Property,1,4.0,4.0,4.0,
Office Remodeling,1,2.0,2.0,2.0,
Office Furniture & Equip...,1,5.0,5.0,5.0,
Picture Frame Renovating and...,1,5.0,5.0,5.0,
Opticians,1,1.0,1.0,1.0,
Pickles & Pickle Products,1,2.0,2.0,2.0,
Paint-Wholesale,1,4.0,4.0,4.0,
Paper Mill Machinery...,1,5.0,5.0,5.0,
Pet Supplies & Foods-retail,1,5.0,5.0,5.0,
Painters Equipment & Supplies...,1,5.0,5.0,5.0,
Petroleum Bulk Stations...,1,4.0,4.0,4.0,
Paintball Games Equipment...,1,2.0,2.0,2.0,
Petroleum Wholesale,1,3.0,3.0,3.0,
Paint Contractor,1,5.0,5.0,5.0,
Parachutes,1,5.0,5.0,5.0,
Pagodas,1,5.0,5.0,5.0,
Paging & Signaling Service...,1,5.0,5.0,5.0,
Paddleboard Rental,1,5.0,5.0,5.0,
Phoenix Taxi Service,1,5.0,5.0,5.0,
Packaging Materials-wholesale,1,5.0,5.0,5.0,
Photo Finishing Retail,1,1.0,1.0,1.0,
Paper Products-Retail (whls),1,3.0,3.0,3.0,
Parc d'accrobranche,1,5.0,5.0,5.0,
Photo Finishing-custom,1,5.0,5.0,5.0,
Pediatric Physical Therapy,1,2.0,2.0,2.0,
Personal Chef,1,5.0,5.0,5.0,
Personal Trainers-fitness,1,5.0,5.0,5.0,
Personalized Gifts,1,2.0,2.0,2.0,
Performing Arts Venue,1,3.0,3.0,3.0,
Peruvian Charcoal broiled...,1,5.0,5.0,5.0,
Peo,1,1.0,1.0,1.0,
Payday Loans,1,1.0,1.0,1.0,
Parking Area/Lots Maintenance...,1,2.0,2.0,2.0,
Pavement Marking,1,5.0,5.0,5.0,
Patio & Deck Builders,1,5.0,5.0,5.0,
Patient Caregivers Medical,1,4.0,4.0,4.0,
Patent Agent,1,5.0,5.0,5.0,
Party bus rental,1,5.0,5.0,5.0,
Parties-childrens,1,5.0,5.0,5.0,
Photo Finishing-Retail,1,5.0,5.0,5.0,
PLC batteries,1,5.0,5.0,5.0,
Oral Surgery & Maxillofacial...,1,5.0,5.0,5.0,
Piano & Organ Moving,1,5.0,5.0,5.0,
Physician General Surgery,1,5.0,5.0,5.0,
Organizations - Volunteer,1,5.0,5.0,5.0,
Organizations - Non-profit,1,3.0,3.0,3.0,
Organizaciones - Sin Ánimo De...,1,5.0,5.0,5.0,
Physicians and Surgeons,1,5.0,5.0,5.0,
Physiotherapist,1,5.0,5.0,5.0,
Organizaciones - Profesionales,1,5.0,5.0,5.0,
Organizing Services-household...,1,1.0,1.0,1.0,
Piano Bar Dallas TX,1,5.0,5.0,5.0,
Organisme jeunesse,1,5.0,5.0,5.0,
Piano Lessons,1,5.0,5.0,5.0,
Organic Food Stores,1,2.0,2.0,2.0,
Organic Cafe,1,4.0,4.0,4.0,
Pianos-Tuning Repairing...,1,5.0,5.0,5.0,
Organizations - Youth,1,3.0,3.0,3.0,
Ornamental Metal Work (Mfrs),1,1.0,1.0,1.0,
Overhead Traveling Cranes...,1,2.0,2.0,2.0,
Photographers-portrait,1,1.0,1.0,1.0,
Outpatient Addiction Treatment,1,5.0,5.0,5.0,
Outfitters,1,5.0,5.0,5.0,
Outdoor sports shop,1,4.0,4.0,4.0,
Outdoor Recreation Outfitter,1,4.0,4.0,4.0,
Outdoor Power Equipment,1,5.0,5.0,5.0,
Outdoor Advertising,1,1.0,1.0,1.0,
Photographic Equipment...,1,5.0,5.0,5.0,
Orthodontic Specialist,1,5.0,5.0,5.0,
Ottawa Optometrist,1,5.0,5.0,5.0,
Photography - Boudoir Sessions,1,5.0,5.0,5.0,
Other Gun Supplies,1,2.0,2.0,2.0,
Orthopedic Massage,1,1.0,1.0,1.0,
Photos on Canvas,1,5.0,5.0,5.0,
Orthopedic Appliances,1,5.0,5.0,5.0,
Nursing Home Services,1,4.0,4.0,4.0,
Nursing Consultants,1,5.0,5.0,5.0,
Nurseries-plants Trees & Etc...,1,5.0,5.0,5.0,
Professional Mover,1,5.0,5.0,5.0,
Mouldings-Injection (Mfrs),1,5.0,5.0,5.0,
Mould Makers Equipment...,1,5.0,5.0,5.0,
Motorcycle Instruction,1,5.0,5.0,5.0,
Product Design/development...,1,5.0,5.0,5.0,
Motorcycle Apparel Store,1,5.0,5.0,5.0,
Professional Installation,1,5.0,5.0,5.0,
Motorcycle Apparel,1,5.0,5.0,5.0,
Process Servers,1,5.0,5.0,5.0,
Professional Organizations,1,3.0,3.0,3.0,
Motor vehicle supplies and new...,1,5.0,5.0,5.0,
Motion Picture Producers...,1,1.0,1.0,1.0,
Motion Picture Equip...,1,5.0,5.0,5.0,
Propane (LP) Gas,1,5.0,5.0,5.0,
Propane (lp) Gas,1,2.0,2.0,2.0,
Mountain Range,1,5.0,5.0,5.0,
Move-In or Out Cleaning,1,5.0,5.0,5.0,
Mosques,1,5.0,5.0,5.0,
Private Mailbox,1,5.0,5.0,5.0,
Private Chef,1,5.0,5.0,5.0,
Private Equity Investment Firm,1,2.0,2.0,2.0,
Moving companies,1,1.0,1.0,1.0,
Moving Service,1,5.0,5.0,5.0,
Private Jet Service,1,5.0,5.0,5.0,
Private Labeling,1,5.0,5.0,5.0,
Private Room,1,5.0,5.0,5.0,
Probation Services,1,2.0,2.0,2.0,
Moving Companies,1,5.0,5.0,5.0,
Moving,1,1.0,1.0,1.0,
Private Tutoring,1,5.0,5.0,5.0,
Movies-Buy-Sell-Trade,1,5.0,5.0,5.0,
Pro Shop,1,4.0,4.0,4.0,
Movie Theaters,1,4.0,4.0,4.0,
Propane Gas Equipment (whls),1,5.0,5.0,5.0,
Propellers,1,2.0,2.0,2.0,
Muay thai,1,5.0,5.0,5.0,
Public Libraries,1,4.0,4.0,4.0,
Pub Bar,1,3.0,3.0,3.0,
Public Art,1,5.0,5.0,5.0,
Moab,1,2.0,2.0,2.0,
Mixed Martial Arts School,1,5.0,5.0,5.0,
Public Building,1,4.0,4.0,4.0,
Misc Equipment-Rental...,1,5.0,5.0,5.0,
Mining Equipment & Supplies...,1,1.0,1.0,1.0,
Mobile Homes & Trailers-parks...,1,2.0,2.0,2.0,
Public Notary,1,5.0,5.0,5.0,
Public Park,1,2.0,2.0,2.0,
Public Relations Counselors,1,5.0,5.0,5.0,
Mill,1,5.0,5.0,5.0,
Military Retail Store,1,5.0,5.0,5.0,
Public Transport Company,1,4.0,4.0,4.0,
Mobile Detailing Service,1,2.0,2.0,2.0,
Mobile Homes-Renting & Leasing,1,3.0,3.0,3.0,
Mopeds,1,3.0,3.0,3.0,
Provincial Park,1,2.0,2.0,2.0,
Monmouth County Divorce Lawyer,1,5.0,5.0,5.0,
Molds (mfrs),1,5.0,5.0,5.0,
Protestant Church,1,4.0,4.0,4.0,
Mold Remediation,1,5.0,5.0,5.0,
Modular Homes-Dealers,1,1.0,1.0,1.0,
Providing transportation to...,1,5.0,5.0,5.0,
Mobility Therapy,1,5.0,5.0,5.0,
Mobile Homes-repairing...,1,4.0,4.0,4.0,
Psychiatric Treatment...,1,5.0,5.0,5.0,
Mobility Equipment Supplier,1,2.0,2.0,2.0,
Mobile Vendor,1,5.0,5.0,5.0,
Mobile Telephone Service-Non...,1,5.0,5.0,5.0,
Mobile Telephone Service,1,5.0,5.0,5.0,
Mobile Homes-transporting,1,4.0,4.0,4.0,
Private Ambulance Service,1,5.0,5.0,5.0,
Printing Equipment (whls),1,5.0,5.0,5.0,
Nuclear Reactors-manufacturers,1,4.0,4.0,4.0,
Nature Centres,1,3.0,3.0,3.0,
Postal Services,1,5.0,5.0,5.0,
Neurology,1,5.0,5.0,5.0,
Neuro Psychiatrist,1,5.0,5.0,5.0,
Neighborhood Market,1,5.0,5.0,5.0,
Potatoes-wholesale,1,1.0,1.0,1.0,
Neighborhood Bar,1,5.0,5.0,5.0,
Natural Medicine,1,5.0,5.0,5.0,
Neurotology,1,2.0,2.0,2.0,
Poultry Farms,1,5.0,5.0,5.0,
Natural Gas Utility,1,2.0,2.0,2.0,
Poultry Services (whls),1,3.0,3.0,3.0,
Poultry-retail,1,4.0,4.0,4.0,
Pourvoirie de pêche,1,5.0,5.0,5.0,
Natural Attraction,1,5.0,5.0,5.0,
Neurosurgery,1,1.0,1.0,1.0,
New Car Dealer,1,2.0,2.0,2.0,
National Landmark,1,5.0,5.0,5.0,
Popcorn & Popcorn Supplies,1,5.0,5.0,5.0,
Notaries-public,1,1.0,1.0,1.0,
North County Smog Station,1,5.0,5.0,5.0,
Ponds & Pond Supplies,1,2.0,2.0,2.0,
Nonferrous Forgings (mfrs),1,5.0,5.0,5.0,
Nightlife - Sports Bar,1,4.0,4.0,4.0,
Nightclub Reservations,1,5.0,5.0,5.0,
Popcorn Machines (mfrs),1,1.0,1.0,1.0,
New Inlet,1,2.0,2.0,2.0,
Newspaper Distributors,1,4.0,4.0,4.0,
Newport Beach DUI Attorney,1,1.0,1.0,1.0,
Newark Airport Limo Service,1,5.0,5.0,5.0,
NewCadillac Used Cadillac...,1,5.0,5.0,5.0,
New Pool Builder,1,5.0,5.0,5.0,
New Mitsubishi Sales,1,5.0,5.0,5.0,
Powder Metal Parts-industrial...,1,2.0,2.0,2.0,
Power Protection Systems (mfrs...,1,5.0,5.0,5.0,
Printing,1,2.0,2.0,2.0,
Music Arrangers & Composers,1,5.0,5.0,5.0,
Musical Instruments-Wholesale,1,3.0,3.0,3.0,
Musical Instruments-Dealers,1,5.0,5.0,5.0,
Musical Instruments Whol...,1,5.0,5.0,5.0,
Pretzels,1,5.0,5.0,5.0,
Music Instruction-Vocal,1,5.0,5.0,5.0,
Music Classes for Babies and...,1,5.0,5.0,5.0,
Preventive Medicine,1,5.0,5.0,5.0,
Musical Instruments-rental,1,1.0,1.0,1.0,
Municipal Court Attorney,1,5.0,5.0,5.0,
Multimedia Study Room,1,4.0,4.0,4.0,
Printer,1,5.0,5.0,5.0,
Multimedia,1,4.0,4.0,4.0,
Multi-family Housing,1,5.0,5.0,5.0,
Multi-Level Marketing,1,1.0,1.0,1.0,
Preschool and Kindergarten...,1,5.0,5.0,5.0,
Musical Instruments-supls...,1,5.0,5.0,5.0,
Napkin Printing,1,1.0,1.0,1.0,
Precooling,1,1.0,1.0,1.0,
Power Tool Repair,1,5.0,5.0,5.0,
Power Tool Supplies & Repairs,1,5.0,5.0,5.0,
Naperville Luxury Apartments,1,1.0,1.0,1.0,
NY Funeral,1,5.0,5.0,5.0,
Pre Paid Legal,1,5.0,5.0,5.0,
NO electronics,1,1.0,1.0,1.0,
Médecine Complémentaire,1,5.0,5.0,5.0,
Musical Instruments-wholesale,1,2.0,2.0,2.0,
Pregnancy Counseling Svc...,1,5.0,5.0,5.0,
Mystic Tan,1,5.0,5.0,5.0,
Premium Meats and Seafood,1,5.0,5.0,5.0,
Preowned,1,2.0,2.0,2.0,
Prepaid Debit,1,5.0,5.0,5.0,
Preparaciones de Retrete,1,5.0,5.0,5.0,
Retail Stores - Men's Big...,1,1.0,1.0,1.0,
Information Bureaus,1,5.0,5.0,5.0,
Stereophonic & High Fidelity...,1,2.0,2.0,2.0,
Fertilizers (whls),1,4.0,4.0,4.0,
Flu Shots,1,5.0,5.0,5.0,
Sings,1,2.0,2.0,2.0,
Flu Shot,1,5.0,5.0,5.0,
Site touristique,1,3.0,3.0,3.0,
Flour Mills (mfrs),1,1.0,1.0,1.0,
Florists-Wholesale,1,5.0,5.0,5.0,
Floors-Contractors & Builders,1,1.0,1.0,1.0,
Floor Materials-manufacturers,1,4.0,4.0,4.0,
Floor Materials,1,5.0,5.0,5.0,
Floor Laying Refinishing...,1,2.0,2.0,2.0,
Floor Layers Equipment...,1,5.0,5.0,5.0,
Floor Coverings-retail,1,5.0,5.0,5.0,
Ski & Snow Reports,1,5.0,5.0,5.0,
Floats Parade,1,5.0,5.0,5.0,
Flexible Packaging Converter...,1,5.0,5.0,5.0,
Singles Bars,1,2.0,2.0,2.0,
Flying Trapeze & Aerial Arts...,1,5.0,5.0,5.0,
Food Bulk (whls),1,5.0,5.0,5.0,
Food Specialties-Retail,1,5.0,5.0,5.0,
Foodservice Distribution,1,4.0,4.0,4.0,
Sidewalk,1,5.0,5.0,5.0,
Sidewalk Trailer,1,5.0,5.0,5.0,
Food-home Delivery,1,1.0,1.0,1.0,
Siding Materials,1,1.0,1.0,1.0,
Food Specialties-Wholesale,1,5.0,5.0,5.0,
Sign Contractors,1,3.0,3.0,3.0,
Food Market,1,4.0,4.0,4.0,
Food Service-Management,1,1.0,1.0,1.0,
Food Products-machinery (mfrs),1,2.0,2.0,2.0,
Signs-Maintenance & Repairing,1,5.0,5.0,5.0,
Signs-equipment & Supplies...,1,5.0,5.0,5.0,
Food Processing Equipment...,1,4.0,4.0,4.0,
Food Preparations Nec (mfrs),1,2.0,2.0,2.0,
Fjord,1,5.0,5.0,5.0,
Fix right the first time,1,5.0,5.0,5.0,
Skiing Equipment-repairing,1,5.0,5.0,5.0,
Filters-air & Gas...,1,4.0,4.0,4.0,
Fire Damage Restoration,1,1.0,1.0,1.0,
Fire Alarm Systems...,1,5.0,5.0,5.0,
Financial Service,1,1.0,1.0,1.0,
Snowblowers,1,5.0,5.0,5.0,
Financial Sales Jobs,1,2.0,2.0,2.0,
Financial,1,5.0,5.0,5.0,
Film Screening Room,1,5.0,5.0,5.0,
Firearms Dealer,1,5.0,5.0,5.0,
Snowmobile-repairing...,1,5.0,5.0,5.0,
Snyder Village Apartments,1,2.0,2.0,2.0,
Fiberglass Doors,1,5.0,5.0,5.0,
Fiber Optics,1,3.0,3.0,3.0,
Fiber Glass Products (whls),1,5.0,5.0,5.0,
Festivals,1,4.0,4.0,4.0,
Fire Department,1,5.0,5.0,5.0,
Fireplace Companies,1,2.0,2.0,2.0,
Skiing Equipment-wholesale,1,1.0,1.0,1.0,
Fishery Consultants,1,2.0,2.0,2.0,
Skiing-back Country,1,5.0,5.0,5.0,
Fitness & Health Clubs...,1,4.0,4.0,4.0,
Skin Care and Waxing,1,5.0,5.0,5.0,
Skin Tags Mole Removal,1,5.0,5.0,5.0,
Fishing Parties,1,5.0,5.0,5.0,
Fishing Lakes & Ponds,1,2.0,2.0,2.0,
Fish Tacos,1,5.0,5.0,5.0,
Smelters-refiners-precious...,1,3.0,3.0,3.0,
Sleigh Rides,1,5.0,5.0,5.0,
First Aid Services,1,3.0,3.0,3.0,
First Aid Instruction,1,5.0,5.0,5.0,
Small Business Assistance,1,5.0,5.0,5.0,
Fireworks-manufacturers,1,5.0,5.0,5.0,
Fireworks,1,5.0,5.0,5.0,
Foot Doctor,1,5.0,5.0,5.0,
Footwear Except Rubber Nec...,1,5.0,5.0,5.0,
Foreclosure,1,5.0,5.0,5.0,
Full service hair salon,1,5.0,5.0,5.0,
Fur Business-Retail,1,4.0,4.0,4.0,
Fur Business Whol & Mfrs,1,2.0,2.0,2.0,
Sewing Machines Parts/supls...,1,5.0,5.0,5.0,
Funeral Plans (pre-arranged),1,5.0,5.0,5.0,
Sewing Machines-household,1,4.0,4.0,4.0,
Funeral Directors-Equip...,1,5.0,5.0,5.0,
Full service bike shop with...,1,5.0,5.0,5.0,
Furniture Repair Sho,1,5.0,5.0,5.0,
Fulfilment Services,1,4.0,4.0,4.0,
Fuel Management,1,2.0,2.0,2.0,
Fudge,1,1.0,1.0,1.0,
Fruits-dried (whls),1,5.0,5.0,5.0,
Fruits & Vegetables-wholesale,1,4.0,4.0,4.0,
Sheet Metal Fabricators (mfrs),1,5.0,5.0,5.0,
Furniture Made in USA,1,5.0,5.0,5.0,
Furniture Shop,1,5.0,5.0,5.0,
Fruit Smoothies,1,5.0,5.0,5.0,
Servicios - Organización De...,1,3.0,3.0,3.0,
Galvanizing,1,5.0,5.0,5.0,
Services – Perçage corporel,1,2.0,2.0,2.0,
Servicios - Centros De...,1,4.0,4.0,4.0,
Servicios - Cortinas Y...,1,5.0,5.0,5.0,
Servicios - Guarderías Y...,1,5.0,5.0,5.0,
GPS Trackers,1,1.0,1.0,1.0,
Servicios - Paquetería - Envío...,1,3.0,3.0,3.0,
Furniture-designers & Custom...,1,2.0,2.0,2.0,
